白名单,#genre#
世界杯法国VS伊拉克全场回放（苏东、徐阳、孙继海、李子琪）04:00,http://mgsp.vod.miguvideo.com:8088/depository_eos_wxlz04/asset/zhengshi/5106/615/168/5106615168/media/5106615168_5338168694_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701788137&pid=2028597139&timestamp=20260624020207&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965594193&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701788137&client_ip=171.8.79.254&SecurityKey=20260624020207&promotionId=&mvid=5106615168&mcid=1003&mpid=120000575476&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a8b9df2c2d5a29f67648a431da7d92de&sv=10004&ct=android
世界杯法国VS伊拉克全场回放（兰子非、胡小凡）04:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/615/162/5106615162/media/5106615162_5338166822_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701788172&pid=2028597139&timestamp=20260624020207&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965593120&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701788172&client_ip=171.8.79.254&SecurityKey=20260624020207&promotionId=&mvid=5106615162&mcid=1003&mpid=120000575476&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=116167063b0c30112a1065e513d281dc&sv=10004&ct=android
世界杯法国VS伊拉克全场回放（刘一臻、盛斌）04:00,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/615/163/5106615163/media/5106615163_5338167440_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701788175&pid=2028597139&timestamp=20260624020207&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965593528&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701788175&client_ip=171.8.79.254&SecurityKey=20260624020207&promotionId=&mvid=5106615163&mcid=1003&mpid=120000575476&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e99ce0e85da6226a2429de16268f578b&sv=10004&ct=android
世界杯法国VS伊拉克全场回放（智能解说）04:00,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/615/166/5106615166/media/5106615166_5338167852_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701788191&pid=2028597139&timestamp=20260624020207&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965593644&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701788191&client_ip=171.8.79.254&SecurityKey=20260624020207&promotionId=&mvid=5106615166&mcid=1003&mpid=120000575476&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a0a67067d01d287a0fe1bb1cf585cbfc&sv=10004&ct=android
世界杯法国VS伊拉克全场回放（AI智慧观赛）04:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/615/165/5106615165/media/5106615165_5338168603_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701788184&pid=2028597139&timestamp=20260624020207&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965594074&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701788184&client_ip=171.8.79.254&SecurityKey=20260624020207&promotionId=&mvid=5106615165&mcid=1003&mpid=120000575476&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=8e56536a5c51986567f19232b1ed8cd1&sv=10004&ct=android
世界杯法国VS伊拉克全场回放04:00,http://mgsp.vod.miguvideo.com:8088/depository_eos_wxlz04/asset/zhengshi/5106/615/169/5106615169/media/5106615169_5338178208_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701788138&pid=2028597139&timestamp=20260624020207&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965596628&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701788138&client_ip=171.8.79.254&SecurityKey=20260624020207&promotionId=&mvid=5106615169&mcid=1003&mpid=120000575476&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=be108c3a63b14199f07c8d2a650ffdf4&sv=10004&ct=android
世界杯挪威VS塞内加尔纯享版回放（鲁靖明、马延峰、孙蕊）07:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/615/221/5106615221/media/5106615221_5338172553_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701788379&pid=2028597139&timestamp=20260624020207&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965595301&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701788379&client_ip=171.8.79.254&SecurityKey=20260624020207&promotionId=&mvid=5106615221&mcid=1003&mpid=120000575514&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=cf9edeaa502bbd7e116acd45ebd6613b&sv=10004&ct=android
世界杯挪威VS塞内加尔全场回放（鲁靖明、马延峰、孙蕊）07:30,http://mgsp.vod.miguvideo.com:8088/depository_eos_wxlz04/asset/zhengshi/5106/615/223/5106615223/media/5106615223_5338174443_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701788424&pid=2028597139&timestamp=20260624020208&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965595801&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701788424&client_ip=171.8.79.254&SecurityKey=20260624020208&promotionId=&mvid=5106615223&mcid=1003&mpid=120000575514&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=cf2a626225a335466dceaaf726524836&sv=10004&ct=android
世界杯挪威VS塞内加尔全场回放（梁柏翘、叶紫辰）07:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/615/222/5106615222/media/5106615222_5338173956_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701788425&pid=2028597139&timestamp=20260624020208&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965595650&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701788425&client_ip=171.8.79.254&SecurityKey=20260624020208&promotionId=&mvid=5106615222&mcid=1003&mpid=120000575514&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=4f55f59d4b1305a5a5c200691a039c54&sv=10004&ct=android
世界杯挪威VS塞内加尔全场回放（智能解说）07:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/615/225/5106615225/media/5106615225_5338175182_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701788434&pid=2028597139&timestamp=20260624020208&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965596030&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701788434&client_ip=171.8.79.254&SecurityKey=20260624020208&promotionId=&mvid=5106615225&mcid=1003&mpid=120000575514&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=bf9dbac773c24938585639e093442719&sv=10004&ct=android
世界杯挪威VS塞内加尔全场回放（AI智慧观赛）07:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/615/224/5106615224/media/5106615224_5338174970_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701788433&pid=2028597139&timestamp=20260624020208&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965595981&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701788433&client_ip=171.8.79.254&SecurityKey=20260624020208&promotionId=&mvid=5106615224&mcid=1003&mpid=120000575514&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=03d273977335ea978baa105ffb549555&sv=10004&ct=android
世界杯约旦VS阿尔及利亚纯享版回放（孙雨轩、李欣、贺宇、程思钦）10:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/615/496/5106615496/media/5106615496_5338185257_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701788521&pid=2028597139&timestamp=20260624040221&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965599865&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701788521&client_ip=171.8.79.254&SecurityKey=20260624040221&promotionId=&mvid=5106615496&mcid=1003&mpid=120000575475&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=c3c4b8857de3150416ba06c91c0d049e&sv=10004&ct=android
世界杯约旦VS阿尔及利亚全场回放（孙雨轩、李欣、贺宇、程思钦）10:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/615/498/5106615498/media/5106615498_5338183187_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701788532&pid=2028597139&timestamp=20260624040222&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965600138&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701788532&client_ip=171.8.79.254&SecurityKey=20260624040222&promotionId=&mvid=5106615498&mcid=1003&mpid=120000575475&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=99928cd035ce359822350c426223aa67&sv=10004&ct=android
世界杯约旦VS阿尔及利亚全场回放（AI智慧观赛）10:30,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/615/500/5106615500/media/5106615500_5338182938_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701788534&pid=2028597139&timestamp=20260624040222&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965600056&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701788534&client_ip=171.8.79.254&SecurityKey=20260624040222&promotionId=&mvid=5106615500&mcid=1003&mpid=120000575475&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=78939005b559f13d015cb30264275b7c&sv=10004&ct=android
世界杯约旦VS阿尔及利亚全场回放（智能解说）10:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/615/501/5106615501/media/5106615501_5338182699_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701788535&pid=2028597139&timestamp=20260624040222&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965599984&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701788535&client_ip=171.8.79.254&SecurityKey=20260624040222&promotionId=&mvid=5106615501&mcid=1003&mpid=120000575475&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=d0a367ca1d67511ed636782676ac7c63&sv=10004&ct=android
NBA未来之星邀请赛南洋理工学院vs雅礼中学全场回放10:55,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/615/476/5106615476/media/5106615476_5338180641_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701788500&pid=2028597139&timestamp=20260624040222&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965598753&ParentNodeID=-99&assertID=5701788500&client_ip=171.8.79.254&SecurityKey=20260624040222&promotionId=&mvid=5106615476&mcid=1003&mpid=120000580767&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=681bb01961f1dea845617bf6c5a5a24d&sv=10004&ct=android
NBA未来之星邀请赛武吉加里尔体育学校vs伯威克学院全场回放10:55,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/615/519/5106615519/media/5106615519_5338181384_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701788505&pid=2028597139&timestamp=20260624040222&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965599245&ParentNodeID=-99&assertID=5701788505&client_ip=171.8.79.254&SecurityKey=20260624040222&promotionId=&mvid=5106615519&mcid=1003&mpid=120000580768&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=3530ae564140399479097c88082fec7e&sv=10004&ct=android
NBA未来之星邀请赛Kyungbock高中vs禧年学校全场回放12:55,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/615/491/5106615491/media/5106615491_5338189944_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701788614&pid=2028597139&timestamp=20260624040222&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965601708&ParentNodeID=-99&assertID=5701788614&client_ip=171.8.79.254&SecurityKey=20260624040222&promotionId=&mvid=5106615491&mcid=1003&mpid=120000580769&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=58ff0ae9345438183662f34213129a12&sv=10004&ct=android
NBA未来之星邀请赛Watnoinoppakhun学校vs光州SpeerGirls高中全场回放12:55,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/615/953/5106615953/media/5106615953_5338190156_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701788643&pid=2028597139&timestamp=20260624040223&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965601759&ParentNodeID=-99&assertID=5701788643&client_ip=171.8.79.254&SecurityKey=20260624040223&promotionId=&mvid=5106615953&mcid=1003&mpid=120000580770&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=848c8bb775a99ba64e09fbe925ce779b&sv=10004&ct=android
全国青年篮球联赛福建U21vs江西赣星全场回放（赛场原声）13:25,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/615/957/5106615957/media/5106615957_5338195802_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701788708&pid=2028597139&timestamp=20260624040223&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965603204&ParentNodeID=-99&assertID=5701788708&client_ip=171.8.79.254&SecurityKey=20260624040223&promotionId=&mvid=5106615957&mcid=1003&mpid=120000579859&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=3a4ca479471eb9b699cb5cc4663f68af&sv=10004&ct=android
中国围棋甲级联赛围甲联赛第5轮2026中国围棋甲级联赛第5轮全场回放（官方解说）14:00,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/615/886/5106615886/media/5106615886_5338201616_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701788781&pid=2028597139&timestamp=20260624040223&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965604945&ParentNodeID=-99&assertID=5701788781&client_ip=171.8.79.254&SecurityKey=20260624040223&promotionId=&mvid=5106615886&mcid=1003&mpid=120000580206&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=531f1711cf9d10dcf60fcb0ba460da14&sv=10004&ct=android
全国青年篮球联赛上海U21vs河北英励全场回放（赛场原声）15:25,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/615/237/5106615237/media/5106615237_5338203108_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701788803&pid=2028597139&timestamp=20260624020208&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965605461&ParentNodeID=-99&assertID=5701788803&client_ip=171.8.79.254&SecurityKey=20260624020208&promotionId=&mvid=5106615237&mcid=1003&mpid=120000579860&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a05f282674d66a98ca168f9800c9ec81&sv=10004&ct=android
中乙青岛红狮VS大连可为全场回放15:50,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/615/991/5106615991/media/5106615991_5338205306_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701788820&pid=2028597139&timestamp=20260624020209&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965606361&ParentNodeID=-99&assertID=5701788820&client_ip=171.8.79.254&SecurityKey=20260624020209&promotionId=&mvid=5106615991&mcid=1003&mpid=120000571989&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=8d669c2280415112c27b72bdc4e00e44&sv=10004&ct=android
中乙长春喜都VS兰州陇原竞技全场回放15:50,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/615/887/5106615887/media/5106615887_5338204343_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701788618&pid=2028597139&timestamp=20260624020209&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965605948&ParentNodeID=-99&assertID=5701788618&client_ip=171.8.79.254&SecurityKey=20260624020209&promotionId=&mvid=5106615887&mcid=1003&mpid=120000571990&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e846c038dc1b63a287dbdb5454693223&sv=10004&ct=android
中乙厦门飞鹭VS湖北青年星全场回放15:50,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/615/889/5106615889/media/5106615889_5338205517_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701788817&pid=2028597139&timestamp=20260624020209&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965606324&ParentNodeID=-99&assertID=5701788817&client_ip=171.8.79.254&SecurityKey=20260624020209&promotionId=&mvid=5106615889&mcid=1003&mpid=120000571991&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=879543aded150629521fcf587fec753c&sv=10004&ct=android
中乙上海赛更达VS大连英博B队全场回放15:50,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/615/263/5106615263/media/5106615263_5338204985_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701788823&pid=2028597139&timestamp=20260624020209&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965606129&ParentNodeID=-99&assertID=5701788823&client_ip=171.8.79.254&SecurityKey=20260624020209&promotionId=&mvid=5106615263&mcid=1003&mpid=120000571992&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=daf93ca201f7dd1ee1c5e263738eec45&sv=10004&ct=android
国青女篮热身赛世新大学女篮VS拉脱维亚U18女篮全场回放（原声）15:50,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/615/960/5106615960/media/5106615960_5338204228_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701788755&pid=2028597139&timestamp=20260624020209&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965605882&ParentNodeID=-99&assertID=5701788755&client_ip=171.8.79.254&SecurityKey=20260624020209&promotionId=&mvid=5106615960&mcid=1003&mpid=120000580462&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=1c35a5ddd6442db4ea304130c92a067b&sv=10004&ct=android
NBA未来之星邀请赛NBA未来之星邀请赛开幕式全场回放15:55,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/615/958/5106615958/media/5106615958_5338200801_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701788800&pid=2028597139&timestamp=20260624040223&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965604809&ParentNodeID=-99&assertID=5701788800&client_ip=171.8.79.254&SecurityKey=20260624040223&promotionId=&mvid=5106615958&mcid=1003&mpid=120000580771&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=60048697798412056620a64aee754eeb&sv=10004&ct=android
